sentence,miti_code,augmented,source
はい。気をつけてはいるんですが…[SEP]どんなことをしてくれているの？[SEP]そうですね。目覚ましをたくさんかけたり、夜は早めに負担に入るようにしたり…,3,False,case7.csv
まあ何回か、そうね、次回の、教科書読むとか、来年の海外の授業に出たいなぁとか、また、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど[SEP]うん[SEP]ちょっと違う仕事が入ってくると、また、そうしようかなぁみたいな。,0,True,case5!.csv
まあ何回か、そうね、次回の、教科書読むとか、来年の海外のイベントに出たいなぁとか、そして、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど[SEP]うん[SEP]また違う仕事が入ってくると、また、そうしようかなぁみたいな。,0,True,case5!.csv
まあ何回か、そうね、次回の、教科書読むとか、来年の海外の大会に出たいなぁとか、と、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど[SEP]うん[SEP]少し違う仕事が入ってくると、また、そうしようかなぁみたいな。,0,True,case5!.csv
まあ何回か、そうね、次回の、教科書読むとか、来年の海外の学会に出たいなぁとか、実際、参加者の先生の話を聞くと、すごいよかったなぁって話が出てきたりするから。うん、そんときはガーッとあがってくるんだけど[SEP]うん[SEP]実際違う仕事が入ってくると、また、そうしようかなぁみたいな。,0,False,case5!.csv
わからない。[SEP]カウンセリングの仕事に取り組む気が起きないと感じているのですね。以前は同じ会社の人と一緒に学んでいたり、講習会に参加したりしていたが、最近は部署が変わり、参加する機会が減ってしまったということですね。以前は仕事が役立って楽しかったが、現在はそのような環境がなくなってしまったため、やる気が出なくなっているということですね。[SEP],6,True,case2!.csv
わからない。[SEP]カウンセリングの勉強に取り組む気が起きないと感じているのですね。以前は同じ会社の人と一緒に学んでいたり、講習会に参加したりしていたが、最近は部署が変わり、受講する機会が減ってしまったということですね。以前は勉強が役立って楽しかったが、現在はそのような環境がなくなってしまったため、やる気が出なくなっているということですね。[SEP],6,True,case2!.csv
わからない。[SEP]カウンセリングの問題に取り組む気が起きないと感じているのですね。以前は同じ会社の人と一緒に学んでいたり、講習会に参加したりしていたが、最近は部署が変わり、勉強する機会が減ってしまったということですね。以前はそれが役立って楽しかったが、現在はそのような環境がなくなってしまったため、やる気が出なくなっているということですね。[SEP],6,True,case2!.csv
わからない。[SEP]カウンセリングの勉強に取り組む気が起きないと感じているのですね。以前は同じ会社の人と一緒に学んでいたり、講習会に参加したりしていたが、最近は部署が変わり、勉強する機会が減ってしまったということですね。以前は勉強が役立って楽しかったが、現在はそのような環境がなくなってしまったため、やる気が出なくなっているということですね。[SEP],6,False,case2!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んで許可をもらうところから始めてみようかなっと。[SEP]ニコチン剤を使用することについて、前向きに考えているようです。これを使用することで、禁煙に挑戦し、同時に体重管理にも気をつけることが重要になりそうです。体重の増加を恐れることなく、健康的な方法で禁煙に取り組むことができれば、長期的に見て健康に良い影響を与えることになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んでアドバイスをもらうところから始めてみようかなっと。[SEP]ニコチン薬を使用することについて、前向きに考えているようです。それを使用することで、禁煙に挑戦し、同時に体重管理にも気をつけることが重要になりそうです。体重の増加を恐れることなく、健康的な方法で禁煙に取り組むことができれば、長期的に見て健康に良い影響を与えることになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んでOKをもらうところから始めてみようかなっと。[SEP]ニコチンなどを使用することについて、前向きに考えているようです。タバコを使用することで、禁煙に挑戦し、同時に体重管理にも気をつけることが重要になりそうです。体重の増加を恐れることなく、健康的な方法で禁煙に取り組むことができれば、長期的に見て健康に良い影響を与えることになるでしょう。[SEP],6,True,case8!.csv
ですね。まずはあれ(禁煙サポートプログラム)に申込んでパッチをもらうところから始めてみようかなっと。[SEP]ニコチンパッチを使用することについて、前向きに考えているようです。パッチを使用することで、禁煙に挑戦し、同時に体重管理にも気をつけることが重要になりそうです。体重の増加を恐れることなく、健康的な方法で禁煙に取り組むことができれば、長期的に見て健康に良い影響を与えることになるでしょう。[SEP],6,False,case8!.csv
そうですね。結局、どっちでもということだと、30分とか、場合によっては、やらなくてもいいかということになりがちだと思います。1日なら1分と決めた方が、その余裕を確保するために、準備できると思います。また、30分と決めれば、それくらいは絶対確保しようとおもえるだろうし。[SEP]30分にするにしろ、1時間にするにしろ、それをしっかり決めることが、今後転職活動をスムーズに進めて行くためには重要ということですね。[SEP]そうですね。とりあえずは、1時間やるということで、しばらくやってみようと思います。,2,True,case1.csv
そうですね。結局、どっちでもということだと、30分とか、場合によっては、やらなくてもいいかということになりがちだと思います。1分なら1日と決めた方が、そのスペースを確保するために、準備できると思います。また、30分と決めれば、それくらいは絶対確保しようとおもえるだろうし。[SEP]30分にするにしろ、1時間にするにしろ、それをしっかり決めることが、今後転職活動をスムーズに進めて行くためには重要ということですね。[SEP]そうですね。とりあえずは、1時間やるということで、しばらくやってみようと思います。,2,True,case1.csv
そうですね。結局、どっちでもということだと、30分とか、場合によっては、やらなくてもいいかということになりがちだと思います。1分間なら1週間と決めた方が、その場を確保するために、準備できると思います。また、30分と決めれば、それくらいは絶対確保しようとおもえるだろうし。[SEP]30分にするにしろ、1時間にするにしろ、それをしっかり決めることが、今後転職活動をスムーズに進めて行くためには重要ということですね。[SEP]そうですね。とりあえずは、1時間やるということで、しばらくやってみようと思います。,2,True,case1.csv
そうですね。結局、どっちでもということだと、30分とか、場合によっては、やらなくてもいいかということになりがちだと思います。1時間なら1時間と決めた方が、その時間を確保するために、準備できると思います。また、30分と決めれば、それくらいは絶対確保しようとおもえるだろうし。[SEP]30分にするにしろ、1時間にするにしろ、それをしっかり決めることが、今後転職活動をスムーズに進めて行くためには重要ということですね。[SEP]そうですね。とりあえずは、1時間やるということで、しばらくやってみようと思います。,2,False,case1.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]意識していなくても起きられる日があるんですね。それは素晴らしいことです。寝る日と起きる日の関係に気づくのも、大切な一歩ですね。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]意識していなくても起きられる日があるんですね。それは素晴らしいものです。寝ることと起きる時の関係に気づくのも、大切な一歩ですね。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]意識していなくても起きられる日があるんですね。それは素晴らしいのです。寝る時と起きるときの関係に気づくのも、大切な一歩ですね。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]意識していなくても起きられる日があるんですね。それは素晴らしいことです。寝る時間と起きる時間の関係に気づくのも、大切な一歩ですね。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,False,case7.csv
"わかりません,私...助けがほしい,どういった助けを必要としているかわからです。[SEP]わかりました,もし何か興味があれば,もちろんお話することができます。実際にいろんな方の薬を成功させている新たな選択肢もたくさんあります。あなたが試せる薬物療法も...[SEP]薬は好きではありません。",0,True,case4.csv
"わかりません,私...助けがほしい,どういった助けを必要としているかわからでしょう。[SEP]わかりました,もし何か興味があれば,もちろんお話する事ができます。実際にいろんな方の治療を成功させている新たな選択肢もたくさんあります。あなたが試せる薬物療法も...[SEP]薬は好きではありません。",0,True,case4.csv
"わかりません,私...助けがほしい,どういった助けを必要としているかわからね。[SEP]わかりました,もし何か興味があれば,もちろんお話する準備ができます。実際にいろんな方の療法を成功させている新たな選択肢もたくさんあります。あなたが試せる薬物療法も...[SEP]薬は好きではありません。",0,True,case4.csv
わかりません，私…助けがほしい，どういった助けを必要としているかわからない。[SEP]わかりました，もし何か興味があれば，もちろんお話することができます。実際にいろんな方の禁煙を成功させている新たな選択肢もたくさんあります。あなたが試せる薬物療法も…[SEP]薬は好きではありません。,0,False,case4.csv
そうですね。寝ましをたくさんかけたり、夜は早めに風呂に入るようにしたり...[SEP]そうですね、夜早く寝る努力や、ましをかける工夫、いいですね。ちょっとずつでも、そういう努力が結果につながると思いますよ。[SEP]そうですね。ただ、難しいですよね。,5,True,case7.csv
そうですね。昼ましをたくさんかけたり、夜は早めに部屋に入るようにしたり...[SEP]そうですね、夜早く寝る努力や寝ましをかける工夫、いいですね。ちょっとずつでも、そういう努力が結果につながると思いますよ。[SEP]そうですね。ただ、難しいですよね。,5,True,case7.csv
そうですね。おましをたくさんかけたり、夜は早めに家に入るようにしたり...[SEP]そうですね、夜早く寝る努力やおましをかける工夫、いいですね。ちょっとずつでも、そういう努力が結果につながると思いますよ。[SEP]そうですね。ただ、難しいですよね。,5,True,case7.csv
そうですね。目覚ましをたくさんかけたり、夜は早めに負担に入るようにしたり...[SEP]そうですね、夜早く寝る努力や目覚ましをかける工夫、いいですね。ちょっとずつでも、そういう努力が結果につながると思いますよ。[SEP]そうですね。ただ、難しいですよね。,5,False,case7.csv
わからない。[SEP]仕事を続けたいという思いはあるものの、テレビでの使用機会がないため、やらなくてもいいのではという気持ちがあるということですね。役に立たないかもしれないという思いもある一方で、やった方がいいと感じる気持ちが少し大きいということですね。楽しく活動できる環境があれば、もっと前向きになれるかもしれません。[SEP],6,True,case2!.csv
わからない。[SEP]活動を続けたいという思いはあるものの、ステージでの使用機会がないため、やらなくてもいいのではという気持ちがあるということですね。役に立たないかもしれないという思いもある一方で、やった方がいいと感じる気持ちが少し大きいということですね。楽しく生活できる環境があれば、もっと前向きになれるかもしれません。[SEP],6,True,case2!.csv
わからない。[SEP]音楽を続けたいという思いはあるものの、ライブでの使用機会がないため、やらなくてもいいのではという気持ちがあるということですね。役に立たないかもしれないという思いもある一方で、やった方がいいと感じる気持ちが少し大きいということですね。楽しく練習できる環境があれば、もっと前向きになれるかもしれません。[SEP],6,True,case2!.csv
わからない。[SEP]勉強を続けたいという思いはあるものの、会社での使用機会がないため、やらなくてもいいのではという気持ちがあるということですね。役に立たないかもしれないという思いもある一方で、やった方がいいと感じる気持ちが少し大きいということですね。楽しく勉強できる環境があれば、もっと前向きになれるかもしれません。[SEP],6,False,case2!.csv
"とても嬉しいです[SEP]OK,ではもしよければ,あなたが来られる前に一度気を取り直して,そのことについて話をしましょう。[SEP]そうしたいと思います,いいですね。",0,True,case4.csv
"とても嬉しいです[SEP]OK,ではもしよければ,あなたが来られるように一度手を取り直して,その事について話をしましょう。[SEP]そうしたいと思います,いいですね。",0,True,case4.csv
"とても嬉しいです[SEP]OK,ではもしよければ,あなたが来られるまでに一度話を取り直して,その件について話をしましょう。[SEP]そうしたいと思います,いいですね。",0,True,case4.csv
とても嬉しいです[SEP]OK，ではもしよければ，あなたが来られるときに一度予約を取り直して，そのことについて話をしましょう。[SEP]そうしたいと思います，いいですね。,0,False,case4.csv
いや、それが、特に何があったというわけではないんですが、間に合わなくて。[SEP]今朝は少し遅れてしまったようですね。しかし、そこから立ち直って、ここに来るまでの時間を有意義に使おうとした姿勢が素晴らしいです。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったということではあるんですが、間に合わなくて。[SEP]今朝は少し遅れてしまったようですね。しかし、そこから立ち直って、ここに来るまでのことを有意義に使おうとした姿勢が素晴らしいです。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったという意味では無いんですが、間に合わなくて。[SEP]今朝は少し遅れてしまったようですね。しかし、そこから立ち直って、ここに来るまでの経験を有意義に使おうとした姿勢が素晴らしいです。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]今朝は少し遅れてしまったようですね。しかし、そこから立ち直って、ここに来るまでの時間を有意義に使おうとした姿勢が素晴らしいです。[SEP]そうですね。すみません。,5,False,case7.csv
そうですね。それだけのせいではないですが、仕事を持ち帰っている人も多いですかね。[SEP]一つは、仕事をやりえっているせいもあると。それはご苦労様。申し訳なかったね。[SEP]いえいえ。たまたま期限のある仕事だったので。,5,True,case7.csv
そうですね。それだけのせいではないですが、時間を持ち帰っていることも多いですかね。[SEP]一つは、仕事を取りえっているせいもあると。それはご苦労様。申し訳なかったね。[SEP]いえいえ。たまたま期限のある仕事だったので。,5,True,case7.csv
そうですね。それだけのせいではないですが、金を持ち帰っているところも多いですかね。[SEP]一つは、仕事を忘れえっているせいもあると。それはご苦労様。申し訳なかったね。[SEP]いえいえ。たまたま期限のある仕事だったので。,5,True,case7.csv
そうですね。それだけのせいではないですが、仕事を持ち帰っていることも多いですかね。[SEP]一つは、仕事を持ち帰えっているせいもあると。それはご苦労様。申し訳なかったね。[SEP]いえいえ。たまたま期限のある仕事だったので。,5,False,case7.csv
はい。[SEP]あなたは、1日1回の給料を就職活動に費やすことを意識しており、帰宅途中にカフェやレストランを利用することで、この目標を8、9割達成できると考えています。このような具体的な計画は、あなたの転職活動への自信を高めるのに役立つでしょう。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、1日1つの毎日を企業活動に費やすことを意識しており、帰宅途中にカフェやレストランを利用することで、この目標を8、9割達成できると考えています。このような具体的な計画は、あなたの転職活動への自信を高めるのに役立つでしょう。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、1日1本の週末をこの活動に費やすことを意識しており、帰宅途中にカフェやレストランを利用することで、この目標を8、9割達成できると考えています。このような具体的な計画は、あなたの転職活動への自信を高めるのに役立つでしょう。[SEP]はい。,6,True,case1.csv
はい。[SEP]あなたは、1日1時間の時間を転職活動に費やすことを意識しており、帰宅途中にカフェやレストランを利用することで、この目標を8、9割達成できると考えています。このような具体的な計画は、あなたの転職活動への自信を高めるのに役立つでしょう。[SEP]はい。,6,False,case1.csv
それコン買ったり一緒にまた考えたいなと思ってるんですけど。[SEP]仕事が終わった後の事とかは、どーしよかなぁとか?[SEP]もう一回お金の使い分けを、また父母と一緒にできるんであれば考えていきたいなと思ってます。,3,True,case6!.csv
これコン買ったりすぐにまた考えたいなと思ってるんですけど。[SEP]戦争が終わった後の事とかは、どーしよかなぁとか?[SEP]もう一回お金の使い分けを、また父母と一緒にできるんであれば考えていきたいなと思ってます。,3,True,case6!.csv
商品コン買ったり共にまた考えたいなと思ってるんですけど。[SEP]それが終わった後の事とかは、どーしよかなぁとか?[SEP]もう一回お金の使い分けを、また父母と一緒にできるんであれば考えていきたいなと思ってます。,3,True,case6!.csv
エアコン買ったり支払いにまた考えたいなと思ってるんですけど。[SEP]支払いが終わった後の事とかは、どーしよかなぁとか？[SEP]もう一回お金の使い分けを、また父母と一緒にできるんであれば考えていきたいなと思ってます。,3,False,case6!.csv
"ええ,そうすべきだと分かっています,毎年新年に“今年は禁煙する”といいますが,何かあるとできず,やめられないんです。何もなければやめられるのに・・・。[SEP]それはあなたの「やるべき仕事」の中で,最優先ではないのね[SEP]ええ",2,True,case4.csv
"ええ,そうすべきだと分かっています,毎年新年に“今年は禁煙する”といいますが,何かあるとできない,やめられたんです。何もなければやめられるのに・・・。[SEP]それはあなたの「やるべき仕事」の中で,最優先ではあるのね[SEP]ええ",2,True,case4.csv
"ええ,そうすべきだと分かっています,毎年新年に“今年は禁煙する”といいますが,何かあるとできて,やめられたいんです。何もなければやめられるのに・・・。[SEP]それはあなたの「やるべき仕事」の中で,最優先では無いのね[SEP]ええ",2,True,case4.csv
ええ，そうすべきだと分かっています，毎年新年に“今年は禁煙する”といいますが，何かあるとできない，やめられないんです。何もなければやめられるのに・・・。[SEP]それはあなたの「やるべき仕事」の中で，最優先ではないのね[SEP]ええ,2,False,case4.csv
そうなんですよね。[SEP]でもそれがなかなかいいと。[SEP]はい。気をつけてはいるんですが...,2,True,case7.csv
そうなんですよね。[SEP]でもそれがなかなかだと。[SEP]はい。気をつけてはいるんですが...,2,True,case7.csv
そうなんですよね。[SEP]でもそれがなかなか面白いと。[SEP]はい。気をつけてはいるんですが...,2,True,case7.csv
そうなんですよね。[SEP]でもそれがなかなか難しいと。[SEP]はい。気をつけてはいるんですが…,2,False,case7.csv
えぇ[SEP]やりたいということがあると最初におっしゃっていたのですが、やったらどんないいことがあると思いますか[SEP]出来てるかわからないけど、自分が成長してる気がするし。する。自分の成長も知れる。かな。,3,True,case2!.csv
えぇ[SEP]やりたいという事があると最初におっしゃっていたのですが、やったらどんないいものがあると思いますか[SEP]出来てるかわからないけど、自分が成長してる気がするし。する。自分の気持ちも知れる。かな。,3,True,case2!.csv
えぇ[SEP]やりたいという気持ちがあると最初におっしゃっていたのですが、やったらどんないいところがあると思いますか[SEP]出来てるかわからないけど、自分が成長してる気がするし。する。自分のことも知れる。かな。,3,True,case2!.csv
えぇ[SEP]やりたいという気持ちがあると最初におっしゃっていたのですが、やったらどんないいことがあると思いますか[SEP]出来てるかわからないけど、自分が成長してる気がするし。する。自分のことも知れる。かな。,3,False,case2!.csv
そうですね。ただ、そうですよね。[SEP]そうだね。でも、来られているときもあるよね。その時はどんな時かな?[SEP]うぅん...たまたま起きるとか、そんなに緊張していなくても起きられるんですよね。,3,True,case7.csv
そうですね。ただ、それですよね。[SEP]そうだね。でも、来られているときもあるよね。その時はどんなことかな?[SEP]うぅん...たまたま起きるとか、そんなに興奮していなくても起きられるんですよね。,3,True,case7.csv
そうですね。ただ、大変ですよね。[SEP]そうだね。でも、来られているときもあるよね。その時はどんなのかな?[SEP]うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。,3,True,case7.csv
そうですね。ただ、難しいですよね。[SEP]そうだね。でも、来られているときもあるよね。その時はどんな感じかな？[SEP]うぅん．．．たまたま起きるとか、そんなに意識していなくても起きられるんですよね。,3,False,case7.csv
"薬は好きではありません。[SEP]OK,他の方と一緒に体験することができるサポートグループや勉強会もあります。時々,ただそのサポートを受けるだけで大きな恩恵を被る。特にストレスがストレス緩和になるような人にとってはそんな場所が役立つかもしれません。[SEP]それはよさそうですね,でも全てに参加する時間があるかどうか。",0,True,case4.csv
"薬は好きではありません。[SEP]OK,他の方と一緒に体験する事ができるサポートグループや勉強会もあります。時々,ただそのサポートを受けるだけで大きな恩恵を被る。特に自分が重緩和になるような人にとってはそんな場所が役立つかもしれません。[SEP]それはよさそうですね,でも全てに参加する時間があるかどうか。",0,True,case4.csv
"薬は好きではありません。[SEP]OK,他の方と一緒に体験する体験ができるサポートグループや勉強会もあります。時々,ただそのサポートを受けるだけで大きな恩恵を被る。特に薬が難緩和になるような人にとってはそんな場所が役立つかもしれません。[SEP]それはよさそうですね,でも全てに参加する時間があるかどうか。",0,True,case4.csv
薬は好きではありません。[SEP]OK，他の方と一緒に体験することができるサポートグループや勉強会もあります。時々，ただそのサポートを受けるだけで大きな恩恵を被る。特に喫煙がストレス緩和になるような人にとってはそんな場所が役立つかもしれません。[SEP]それはよさそうですね，でも全てに参加する時間があるかどうか。,0,False,case4.csv
思う。続けていきたいって思うけど、それでも使う意味がないからやらなくてもいいのかなとも思っちゃう。[SEP]実際に役に立たないかもしれないからやらなくてもいいかなっていう気持ちはどっかには少しある。[SEP]うんある。,1,True,case2!.csv
思う。続けていきたいって思うけど、少しでも使う気がないからやらなくてもいいのかなとも思っちゃう。[SEP]実際に役に立たないかもしれないからやらなくてもいいかなっていうのはどっかには少しある。[SEP]うんある。,1,True,case2!.csv
思う。続けていきたいって思うけど、自分でも使う時間がないからやらなくてもいいのかなとも思っちゃう。[SEP]実際に役に立たないかもしれないからやらなくてもいいかなっていうことはどっかには少しある。[SEP]うんある。,1,True,case2!.csv
思う。続けていきたいって思うけど、会社でも使う機会がないからやらなくてもいいのかなとも思っちゃう。[SEP]実際に役に立たないかもしれないからやらなくてもいいかなっていう気持ちはどっかには少しある。[SEP]うんある。,1,False,case2!.csv
いや、それが、特に何があったというわけではないんですが、間に合わなくて。[SEP]大丈夫ですよ。たまにはそういう日もありますからね。無理せず、自分のペースで行きましょう。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったということではあるんですが、間に合わなくて。[SEP]大丈夫ですよ。たまにはそういう日もありますからね。無理せず、私のペースで行きましょう。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったという意味では無いんですが、間に合わなくて。[SEP]大丈夫ですよ。たまにはそういう日もありますからね。無理せず、僕のペースで行きましょう。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]大丈夫ですよ。たまにはそういう日もありますからね。無理せず、自分のペースで行きましょう。[SEP]そうですね。すみません。,5,False,case7.csv
"とにかくそれをする時間がない...[SEP]やめられないという言い訳をしないで!非常に大事なことなんですから。[SEP]わかってます。知っているんです。何ひとつ問題のない人なんていないでしよ?本当に,それは本当に難しいことなんです。",0,True,case3.csv
"とにかくそれをする時間がない...[SEP]やめられないという言い訳をしないと!非常に大事な人なんですから。[SEP]わかってます。知っているんです。何ひとつ問題のない人なんていないでしよ?本当に,それは本当に難しい問題なんです。",0,True,case3.csv
"とにかくそれをする時間がない...[SEP]やめられないという言い訳をしないって!非常に大事な仕事なんですから。[SEP]わかってます。知っているんです。何ひとつ問題のない人なんていないでしよ?本当に,それは本当に難しい仕事なんです。",0,True,case3.csv
とにかくそれをする時間がない…[SEP]やめられないという言い訳をしないこと！非常に大事なことなんですから｡[SEP]わかってます。知っているんです。何ひとつ問題のない人なんていないでしよ？本当に，それは本当に難しいことなんです。,0,False,case3.csv
そうですね、実際に、新しい、私だと、精神疾患に関するMIがどうかとか、国内ではまだ無かったりして、新しい情報みたいなのが聞きたいなぁとは思ってるけど、難しかったりとか、まあ教科書も海外だと豊富にあるんですけど、物すごい時間がかかってしまって、いまの技術では。まあそういうところもあるし、まあ勉強だけじゃなくても、子供と旅行とかいったら楽しいだろうなぁって。[SEP]えーとじゃあ、英語を勉強されると、子どもさんと旅行して家族の思い出を作る時にも、っていうのもあるし、あなたのお仕事の専門領域で習った内容を活かすっていう時に役立ちそうなんですね。[SEP]そうですねぇ、そういった目標は持ってますけどねぇ。,2,True,case5!.csv
そうですね、実際に、新しい、私だと、精神疾患に関するMIがどうかとか、国内ではまだ無かったりして、新しい情報みたいなのが聞きたいなぁとは思ってるけど、難しかったりとか、まあ教科書も今だと豊富にあるんですけど、物すごい時間がかかってしまって、いまの技術では。まあそういうところもあるし、まあそれだけじゃなくても、子供と旅行とかいったら楽しいだろうなぁって。[SEP]えーとじゃあ、それを勉強されると、子どもさんと旅行して家族の思い出を作る時にも、っていうのもあるし、あなたのお仕事の専門領域で習った内容を活かすっていう時に役立ちそうなんですね。[SEP]そうですねぇ、そういった目標は持ってますけどねぇ。,2,True,case5!.csv
そうですね、実際に、新しい、私だと、精神疾患に関するMIがどうかとか、国内ではまだ無かったりして、新しい情報みたいなのが聞きたいなぁとは思ってるけど、難しかったりとか、まあ教科書も私だと豊富にあるんですけど、物すごい時間がかかってしまって、いまの技術では。まあそういうところもあるし、まあ教育だけじゃなくても、子供と旅行とかいったら楽しいだろうなぁって。[SEP]えーとじゃあ、これを勉強されると、子どもさんと旅行して家族の思い出を作る時にも、っていうのもあるし、あなたのお仕事の専門領域で習った内容を活かすっていう時に役立ちそうなんですね。[SEP]そうですねぇ、そういった目標は持ってますけどねぇ。,2,True,case5!.csv
そうですね、実際に、新しい、私だと、精神疾患に関するＭＩがどうかとか、国内ではまだ無かったりして、新しい情報みたいなのが聞きたいなぁとは思ってるけど、難しかったりとか、まあ教科書も英語だと豊富にあるんですけど、物すごい時間がかかってしまって、いまの技術では。まあそういうところもあるし、まあ勉強だけじゃなくても、子供と旅行とかいったら楽しいだろうなぁって。[SEP]えーとじゃあ、英語を勉強されると、子どもさんと旅行して家族の思い出を作る時にも、っていうのもあるし、あなたのお仕事の専門領域で習った内容を活かすっていう時に役立ちそうなんですね。[SEP]そうですねぇ、そういった目標は持ってますけどねぇ。,2,False,case5!.csv
うん。[SEP]今のスポーツとして続けられそうだなというのは10点だとしたら何点ぐらい?[SEP]3,4,True,case2!.csv
うん。[SEP]今の人生として続けられそうだなということは10点満点としたら何点ぐらい?[SEP]3,4,True,case2!.csv
うん。[SEP]今の職業として続けられそうだなという気持ちは10点あるとしたら何点ぐらい?[SEP]3,4,True,case2!.csv
うん。[SEP]今の気持ちとして続けられそうだなという気持ちは１０点満点としたら何点ぐらい？[SEP]3,4,False,case2!.csv
はい。[SEP]なんだか飲みたいんですね。せっかく飲んでるのに...[SEP]はぁ...,2,True,case9.csv
はい。[SEP]なんだかやりたいのですね。せっかく飲んでるのに...[SEP]はぁ...,2,True,case9.csv
はい。[SEP]なんだかしたいもんですね。せっかく飲んでるのに...[SEP]はぁ...,2,True,case9.csv
はい。[SEP]なんだかもったいないですね。せっかく飲んでるのに…[SEP]はぁ…,2,False,case9.csv
うん、少しあるかな。[SEP]今後この会を通じて信頼関係が出来てみんなとの話ができたらもしかしたら、参加できるかもしれない。[SEP]難しい。わかんない。,2,True,case2!.csv
うん、少しあるかな。[SEP]今後この会を通じて人間関係が出来てみんなとも話ができたらもしかしたら必ず参加できるかもしれない。[SEP]難しい。わかんない。,2,True,case2!.csv
うん、少しあるかな。[SEP]今後この会を通じて交友関係が出来てみんなとお話ができたらもしかしたら全員参加できるかもしれない。[SEP]難しい。わかんない。,2,True,case2!.csv
うん、少しあるかな。[SEP]今後この会を通じていい関係が出来てみんなと楽しく話ができたらもしかしたら楽しく参加できるかもしれない。[SEP]難しい。わかんない。,2,False,case2!.csv
3[SEP]1とか2じゃないのはどういうところから、今3になってるんですか?[SEP]今日もこういうのがあるよと誘ってくれた人がいて、遊びに来てくれた人がいるから一人じゃないから。,3,True,case2!.csv
3[SEP]1とか2じゃいうのはどういうところから、今3になってるんですか?[SEP]今日もこういうのがあるよと誘ってくれた人がいて、一緒に来てくれた人がいるから一人じゃねえから。,3,True,case2!.csv
3[SEP]1とか2じゃってのはどういうところから、今3になってるんですか?[SEP]今日もこういうのがあるよと誘ってくれた人がいて、迎えに来てくれた人がいるから一人じゃいいから。,3,True,case2!.csv
3[SEP]１とか２じゃないのはどういうところから、今３になってるんですか？[SEP]今日もこういうのがあるよと誘ってくれた人がいて、一緒に来てくれた人がいるから一人じゃないから。,3,False,case2!.csv
はい。[SEP]それでもなかなかその気が出てこないというのは、何度か失敗していたり、今の仕事が忙しかったりということがあるわけですね。[SEP]そうです。どうせこんなに書いたって無駄だろうと思ってしまいます。,2,True,case1.csv
はい。[SEP]それでもなかなかいい気が出てこないというのは、何度か失敗していたり、今の仕事が忙しかったりというのがあるわけですね。[SEP]そうです。どうせこんなこと書いたって無駄だろうと思ってしまいます。,2,True,case1.csv
はい。[SEP]それでもなかなかやる気が出てこないというのは、何度か失敗していたり、今の仕事が忙しかったりという部分があるわけですね。[SEP]そうです。どうせこんな事書いたって無駄だろうと思ってしまいます。,2,True,case1.csv
はい。[SEP]それでもなかなかやる気が出てこないというのは、何度か失敗していたり、今の仕事が忙しかったりということがあるわけですね。[SEP]そうです。どうせこんな書類書いたって無駄だろうと思ってしまいます。,2,False,case1.csv
"それはよさそうですね,でも全てに参加する時間があるかどうか。[SEP]もちろん,時間もたくさん取られるかもしれませんし,あなたの生活に合わないかもしれません。あなたの生活に合うようないくつかの選択肢について話ができればと思うのですが。[SEP]とても嬉しいです",4,True,case4.csv
"それはよさそうですね,でも全てに参加する時間があるかどうか。[SEP]もちろん,時間もたくさん取られるかもしれませんし,あなたの考えに合わるかもしれません。あなたの生活に合うようないくつかの解決肢について話ができればと思うのですが。[SEP]とても嬉しいです",4,True,case4.csv
