sentence,miti_code,augmented,source
でも私にできるのかわからない[SEP]大切な人のために変わろうと思うその気持ち、とても素晴らしいですね。自分たちと向き合う勇気を持って、一歩ずつ進めていくことが大事です。[SEP]ええ,5,True,case3.csv
でも私にできるのかわからない[SEP]大切な人のように変わろうと思うその気持ち、とても素晴らしいですね。自分自身と向き合う勇気を持って、一歩ずつ進めていくのが大事です。[SEP]ええ,5,True,case3.csv
でも私にできるのかわからない[SEP]大切な人の気持ちに変わろうと思うその気持ち、とても素晴らしいですね。自分達と向き合う勇気を持って、一歩ずつ進めていく姿勢が大事です。[SEP]ええ,5,True,case3.csv
でも私にできるのかわからない[SEP]大切な人のために変わろうと思うその気持ち、とても素晴らしいですね。自分自身と向き合う勇気を持って、一歩ずつ進めていくことが大事です。[SEP]ええ,5,False,case3.csv
そうなんです。今はいつもぎりぎりで、夜20時までに大きな郵便局まで書類を出しに行くこともあるので、それが無いだけでも、だいぶ効率的になると思います。[SEP]余裕をもって準備をして、早めに、近所の郵便局に出しに行けるといいということですね。[SEP]はい。あとは...どうしても、日々の業務に追われていると、その局を先送りにしがちなので、それを何とかする必要がありますかね。,1,True,case1.csv
そうなんです。今はいつもぎりぎりで、夜20時までに大きな郵便局まで書類を出しに行く必要もあるので、それが無いだけでも、だいぶ効率的になると思います。[SEP]余裕をもって準備をして、早めに、近所の郵便局に出しに行けるといいということですね。[SEP]はい。あとは...どうしても、日々の業務に追われていると、納期を先送りにしがちなので、それを何とかする必要がありますかね。,1,True,case1.csv
そうなんです。今はいつもぎりぎりで、夜20時までに大きな郵便局まで書類を出しに行く日もあるので、それが無いだけでも、だいぶ効率的になると思います。[SEP]余裕をもって準備をして、早めに、近所の郵便局に出しに行けるといいということですね。[SEP]はい。あとは...どうしても、日々の業務に追われていると、遅ことを先送りにしがちなので、それを何とかする必要がありますかね。,1,True,case1.csv
そうなんです。今はいつもぎりぎりで、夜20時までに大きな郵便局まで書類を出しに行くこともあるので、それが無いだけでも、だいぶ効率的になると思います。[SEP]余裕をもって準備をして、早めに、近所の郵便局に出しに行けるといいということですね。[SEP]はい。あとは…どうしても、日々の業務に追われていると、転職活動を先送りにしがちなので、それを何とかする必要がありますかね。,1,False,case1.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]あなたがたまたま早起きできたり、意識せずに起きられる日があるということは、その日の体調や心の状態が良好であることを示しているかもしれませんね。それは、健康的な生活リズムを維持している良い兆しです。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなに緊張していなくても起きられるんですよね。[SEP]あなたがたまたま早起きできたり、意識せずに起きられる日があるというのは、その日の体調や心の状態が良好である事を示しているかもしれませんね。それは、健康的な生活リズムを維持している良い兆しです。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなにゆっくりしていなくても起きられるんですよね。[SEP]あなたがたまたま早起きできたり、意識せずに起きられる日があるという事実は、その日の体調や心の状態が良好であるかを示しているかもしれませんね。それは、健康的な生活リズムを維持している良い兆しです。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,True,case7.csv
うぅん...たまたま起きるとか、そんなに意識していなくても起きられるんですよね。[SEP]あなたがたまたま早起きできたり、意識せずに起きられる日があるということは、その日の体調や心の状態が良好であることを示しているかもしれませんね。それは、健康的な生活リズムを維持している良い兆しです。[SEP]そうなんですよ...逆に起きられない時は、寝るのが遅いのかもしれません。,5,False,case7.csv
実際どうなるかはわからないですけどね。計画的に進められるといいとは思います。[SEP]1日1回、社会活動のための活動に使うということの重要度について点数を付けてもらいたいのですが、とても重要だというのを10点として、あまり重要でないというのを0点とすると、Aさんにとっては、何点くらいになりそうですか?[SEP]重要度でいうと、8とか9とか。10までいかないにしても、かなり高いと思います。,4,True,case1.csv
実際どうなるかはわからないですけどね。計画的に進められるといいとは思います。[SEP]1日1時間、就職活動のための準備に使うということの重要度について点数を付けてもらいたいのですが、とても重要だというのを10点として、あまり重要でないというのを0点とすると、Aさんにとっては、何点くらいになりそうですか?[SEP]重要度でいうと、8とか9とか。10までいかないにしても、かなり高いと思います。,4,True,case1.csv
実際どうなるかはわからないですけどね。計画的に進められるといいとは思います。[SEP]1日1度、野外活動のためのために使うということの重要度について点数を付けてもらいたいのですが、とても重要だというのを10点として、あまり重要でないというのを0点とすると、Aさんにとっては、何点くらいになりそうですか?[SEP]重要度でいうと、8とか9とか。10までいかないにしても、かなり高いと思います。,4,True,case1.csv
実際どうなるかはわからないですけどね。計画的に進められるといいとは思います。[SEP]1日1時間、転職活動のための時間に使うということの重要度について点数を付けてもらいたいのですが、とても重要だというのを10点として、あまり重要でないというのを0点とすると、Aさんにとっては、何点くらいになりそうですか？[SEP]重要度でいうと、8とか9とか。10までいかないにしても、かなり高いと思います。,4,False,case1.csv
そりゃそうですね。[SEP]ですよね。医師はその薬について何と言っているんですか?[SEP]何と言っているわけでもないですけど、薬が変わることもあれば、もう少し様子を見ようとなることもありますね。,3,True,case9.csv
そりゃそうですね。[SEP]ですよね。医師はそのことについて何と言っているんですか?[SEP]何と言っているわけでもないですけど、薬が変わる場合もあれば、もう少し様子を見ようとなる場合もありますね。,3,True,case9.csv
そりゃそうですね。[SEP]ですよね。医師はその点について何と言っているんですか?[SEP]何と言っているわけでもないですけど、薬が変わる時もあれば、もう少し様子を見ようとなるときもありますね。,3,True,case9.csv
そりゃそうですね。[SEP]ですよね。医師はそのことについて何と言っているんですか？[SEP]何と言っているわけでもないですけど、薬が変わることもあれば、もう少し様子を見ようとなることもありますね。,3,False,case9.csv
そうですね。やる気というよりも、淡々と、計画的に、応募書類を出し続けるというんですかね。気分的な仕事よりも、現職との両立がキーになりそうです。[SEP]やる気というよりも、いかに現在のお仕事と両立させながら、応募を継続していくかが重要だろうという感じですね。[SEP]はい,1,True,case1.csv
そうですね。やる気というよりも、淡々と、計画的に、応募書類を出し続けるというものですかね。気分的な面よりも、現職との両立がキーになりそうです。[SEP]やる気というよりも、いかに現在のお仕事と両立させながら、応募を継続していくかが重要だろうというんですね。[SEP]はい,1,True,case1.csv
そうですね。やる気というよりも、淡々と、計画的に、応募書類を出し続けるという感じですかね。気分的なものよりも、現職との両立がキーになりそうです。[SEP]やる気というよりも、いかに現在のお仕事と両立させながら、応募を継続していくかが重要だろうというのですね。[SEP]はい,1,True,case1.csv
そうですね。やる気というよりも、淡々と、計画的に、応募書類を出し続けるということですかね。気分的なことよりも、現職との両立がキーになりそうです。[SEP]やる気というよりも、いかに現在のお仕事と両立させながら、応募を継続していくかが重要だろうということですね。[SEP]はい,1,False,case1.csv
そうなんですよ...逆に起きられない時は、寝るのがいいのかもしれません。[SEP]毎日寝ているので、朝定時に起きられない。[SEP]そうですね。,1,True,case7.csv
そうなんですよ...逆に起きられない時は、寝るのが怖いのかもしれません。[SEP]朝寝ているだけで、朝定時に起きられない。[SEP]そうですね。,1,True,case7.csv
そうなんですよ...逆に起きられない時は、寝るのが楽しいのかもしれません。[SEP]まだ寝ているんで、朝定時に起きられない。[SEP]そうですね。,1,True,case7.csv
そうなんですよ…逆に起きられない時は、寝るのが遅いのかもしれません。[SEP]遅く寝ているせいで、朝定時に起きられない。[SEP]そうですね。,1,False,case7.csv
お前が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。[SEP]お~ぉ。じゃぁ、ちょうど入社の時の年齢になった。[SEP]そう。ちょうど入社の時の体重になった。,1,True,case8!.csv
体重が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。[SEP]お~ぉ。じゃぁ、ちょうど入社の時の体重になった。[SEP]そう。ちょうど入社の時の年齢になった。,1,True,case8!.csv
俺が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。[SEP]お~ぉ。じゃぁ、ちょうど入社の時のことになった。[SEP]そう。ちょうど入社の時の倍になった。,1,True,case8!.csv
体重が80㎏とか、大分若い時にかなぁ？20代の時の太っていたとき！でも入社の時がちょうど72㎏だったはずで。[SEP]お～ぉ。じゃぁ、ちょうど入社の時の体重になった。　[SEP]そう。ちょうど入社の時の体重になった。,1,False,case8!.csv
でも私にできるのかわからない。[SEP]タバコをやめたいというあなたの気持ち、特にお子さんの成長を思ってのものだという気持ちが伝わってきます。自分自身や大切な人のために、健康的な生活を目指すのは大変価値のあることです。そして、そのような変化に取り組むことに対する不安や疑問を感じることも、ごく自然なことです。[SEP]ええ。,5,True,case4.csv
でも私にできるのかわからない。[SEP]タバコをやめたいというあなたの気持ち、特にお子さんの成長を思っての禁煙だという思いが伝わってきます。自分自身や大切な人のために、健康的な生活を目指すとは大変価値のあることです。そして、そのような変化に取り組むことに対する不安や疑問を感じることも、ごく自然なことです。[SEP]ええ。,5,True,case4.csv
でも私にできるのかわからない。[SEP]タバコをやめたいというあなたの気持ち、特にお子さんの成長を思っての事だというのが伝わってきます。自分自身や大切な人のために、健康的な生活を目指す事は大変価値のあることです。そして、そのような変化に取り組むことに対する不安や疑問を感じることも、ごく自然なことです。[SEP]ええ。,5,True,case4.csv
でも私にできるのかわからない。[SEP]タバコをやめたいというあなたの気持ち、特にお子さんの成長を思ってのことだということが伝わってきます。自分自身や大切な人のために、健康的な生活を目指すことは大変価値のあることです。そして、そのような変化に取り組むことに対する不安や疑問を感じることも、ごく自然なことです。[SEP]ええ。,5,False,case4.csv
"私にとっても良くないと分かっているし,彼がタバコをすってもいいと思って成長してほしくない。彼にはそういうことをしてほしくない。噛むこととかそういったものをしてほしくない。だから、特に彼がお母さんがタバコを吸っているとわかるくらいの年になる前に,やめるべきなのは分かっている。[SEP]はい。[SEP]でも私にできるのかわからない。",0,True,case4.csv
"私にとっても良くないと分かっているし,彼が何をすってもいいと思って成長してほしくない。彼にはそういう事をしてほしくない。噛むむとかそういったものをしてほしくない。だから、特に彼がお母さんがタバコを吸っているとわかるくらいの年になる前に,やめるべきなのは分かっている。[SEP]はい。[SEP]でも私にできるのかわからない。",0,True,case4.csv
"私にとっても良くないと分かっているし,彼が煙草をすってもいいと思って成長してほしくない。彼にはそういうものをしてほしくない。噛むみとかそういったものをしてほしくない。だから、特に彼がお母さんがタバコを吸っているとわかるくらいの年になる前に,やめるべきなのは分かっている。[SEP]はい。[SEP]でも私にできるのかわからない。",0,True,case4.csv
私にとっても良くないと分かっているし，彼がタバコをすってもいいと思って成長してほしくない。彼にはそういうことをしてほしくない。噛むタバコとかそういったものをしてほしくない。だから、特に彼がお母さんがタバコを吸っているとわかるくらいの年になる前に，やめるべきなのは分かっている。[SEP]はい。[SEP]でも私にできるのかわからない。,0,False,case4.csv
本当にやる気が無くて今後のことを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ時間はあるので、まずはこの方向で継続してみたいと思います。[SEP]そうですね。もう少しやってみて、またうまくいかないようであれば方針を修正するということでいいのではないかと思います。他に何か今日話し合っておいた方がいいことはありますか?[SEP]いいえ。大丈夫です。,4,True,case1.csv
本当にやる気が無くて自分の方針を考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ不安はあるので、まずはこの方向で継続してみたいと思います。[SEP]そうですね。もう少しやってみて、またうまくいかないようであれば方針を修正するということでいいのではないかと思います。他に何か今日話し合っておいた方がいいことはありますか?[SEP]いいえ。大丈夫です。,4,True,case1.csv
本当にやる気が無くて将来のかを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ限界はあるので、まずはこの方向で継続してみたいと思います。[SEP]そうですね。もう少しやってみて、またうまくいかないようであれば方針を修正するということでいいのではないかと思います。他に何か今日話し合っておいた方がいいことはありますか?[SEP]いいえ。大丈夫です。,4,True,case1.csv
本当にやる気が無くて転職のことを考えるだけで憂うつでしたが、このままではいけないと改めて思えたし、じゃあ具体的に何をしていけばいいのかということも明確になったので、今はとても前向きで、気持ちも軽くなりました。まだ時間はあるので、まずはこの方向で継続してみたいと思います。[SEP]そうですね。もう少しやってみて、またうまくいかないようであれば方針を修正するということでいいのではないかと思います。他に何か今日話し合っておいた方がいいことはありますか？[SEP]いいえ。大丈夫です。,4,False,case1.csv
そうですね、でもやっぱりこの借金でのこの返済を、もう少し額を抑えられたらなと思います。[SEP]じゃあ債務者の専門の方と色々もう一回お話をちょっとしてみようかなとか。[SEP]そうですね、ま、できる、話ししてどうなるかわからないんですけど、うまく行くんだったらしても良いかなー。,2,True,case6!.csv
そうですね、でもやっぱりこの債務額のこの返済を、もう少し額を抑えられたらなと思います。[SEP]じゃあ債務返済の専門の方と色々もう一回お話をちょっとしてみようかなとか。[SEP]そうですね、ま、できる、話ししてどうなるかわからないんですけど、うまく行くんだったらしても良いかなー。,2,True,case6!.csv
そうですね、でもやっぱりこの年払いのこの返済を、もう少し額を抑えられたらなと思います。[SEP]じゃあ債務免除の専門の方と色々もう一回お話をちょっとしてみようかなとか。[SEP]そうですね、ま、できる、話ししてどうなるかわからないんですけど、うまく行くんだったらしても良いかなー。,2,True,case6!.csv
そうですね、でもやっぱりこの債務整理のこの返済を、もう少し額を抑えられたらなと思います。[SEP]じゃあ債務整理の専門の方と色々もう一回お話をちょっとしてみようかなとか。[SEP]そうですね、ま、できる、話ししてどうなるかわからないんですけど、うまく行くんだったらしても良いかなー。,2,False,case6!.csv
何と言っているわけでもないですけど、薬が変わることもあれば、もう少し様子を見ようとなることもありますね。[SEP]そうですか。きちんと医師とお話はできてるんですね。最善は尽くしているという感じですね。[SEP]そうですね。,2,True,case9.csv
何と言っているわけでも無いですけど、薬が変わる時もあれば、もう少し様子を見ようとなる時もありますね。[SEP]そうですか。きちんと医師とお話はできてるんですね。最善は尽くしているという感じですね。[SEP]そうですね。,2,True,case9.csv
何と言っているわけでもあるですけど、薬が変わる事もあれば、もう少し様子を見ようとなるときもありますね。[SEP]そうですか。きちんと医師とお話はできてるんですね。最善は尽くしているという感じですね。[SEP]そうですね。,2,True,case9.csv
何と言っているわけでもないですけど、薬が変わることもあれば、もう少し様子を見ようとなることもありますね。[SEP]そうですか。きちんと医師とお話はできてるんですね。最善は尽くしているという感じですね。[SEP]そうですね。,2,False,case9.csv
お金を貯めたいと思うんですけどもたまらずに逆に失敗ばっかりです。[SEP]お金を貯めたいと思ってるんだけれど何かと、つい使いすぎてしまう。[SEP]使い過ぎたり、出費が多くてマイナスですね。,1,True,case6!.csv
お金を貯めたいと思うんですけどもたまらずに逆に借金ばっかりです。[SEP]お金を貯めたいと思ってるんだけれど何かが、つい使いすぎている。[SEP]使い過ぎたり、出費が多くてマイナスですね。,1,True,case6!.csv
お金を貯めたいと思うんですけどもたまらずに逆にわがままばっかりです。[SEP]お金を貯めたいと思ってるんだけれど何かを、つい使いすぎてます。[SEP]使い過ぎたり、出費が多くてマイナスですね。,1,True,case6!.csv
お金を貯めたいと思うんですけどもたまらずに逆にマイナスばっかりです。[SEP]お金を貯めたいと思ってるんだけれど何かマイナス、つい使いすぎてマイナス。[SEP]使い過ぎたり、出費が多くてマイナスですね。,1,False,case6!.csv
"はい。[SEP]OK,でも本当はどこかでたばこをやめたいと思っているように聞こえます。[SEP]ええ,そうすべきだと分かっています,毎年新年に“今年は禁煙する”といいますが,何かあるとできず,やめられないんです。何もなければやめられるのに・・・。",2,True,case4.csv
"はい。[SEP]OK,でも本当はどこかでたばこをやめたいと思っているように聞こえます。[SEP]ええ,そうすべきだと分かっています,毎年新年に“今年は喫煙する”といいますが,何かあるとできない,やめられたんです。何もなければやめられるのに・・・。",2,True,case4.csv
"はい。[SEP]OK,でも本当はどこかでたばこをやめたいと思っているように聞こえます。[SEP]ええ,そうすべきだと分かっています,毎年新年に“今年はそうする”といいますが,何かあるとできて,やめられたいんです。何もなければやめられるのに・・・。",2,True,case4.csv
はい。[SEP]OK，でも本当はどこかでたばこをやめたいと思っているように聞こえます。[SEP]ええ，そうすべきだと分かっています，毎年新年に“今年は禁煙する”といいますが，何かあるとできない，やめられないんです。何もなければやめられるのに・・・。,2,False,case4.csv
思う。[SEP]こうやって今日もいらっしゃったんですけど、もっとやりたいというのがあって、これからも、こういう会に参加して続けていきたいと。[SEP]思う。続けていきたいって思うけど、それでも使う気がないからやらなくてもいいのかなとも思っちゃう。,2,True,case2!.csv
思う。[SEP]こうやって今日もいらっしゃったんですけど、もっとやりたいというのがあって、これからも、こういう会に参加して続けていきたいと。[SEP]思う。続けていきたいって思うけど、何でも使う気がないからやらなくても良いのかなとも思っちゃう。,2,True,case2!.csv
思う。[SEP]こうやって今日もいらっしゃったんですけど、もっとやりたいというのがあって、これからも、こういう会に参加して続けていきたいと。[SEP]思う。続けていきたいって思うけど、自分でも使う意味がないからやらなくてもよいのかなとも思っちゃう。,2,True,case2!.csv
思う。[SEP]こうやって今日もいらっしゃったんですけど、もっとやりたいというのがあって、これからも、こういう会に参加して続けていきたいと。[SEP]思う。続けていきたいって思うけど、会社でも使う機会がないからやらなくてもいいのかなとも思っちゃう。,2,False,case2!.csv
そうですね。また、過去にもやったことあるんですが、あまり役に立たなかったと言うか、父が一度自己破産をしてブラックなんですけどまた闇金に手を出してしまってそれをまたカバーするためにお金を借りたいと思ってるので、あまり法律家は相談したくないと思ってます。[SEP]法律家には相談したくない。[SEP]やっても無駄だなーと。,1,True,case6!.csv
そうですね、は、過去にもやった事あるんですが、あまり役に立たなかったと言うか、父が一度自己破産をしてブラックなんですけどまた闇金に手を出してしまってそれをまたカバーするためにお金を借りたいと思ってるので、あまり法律家は相談したくないと思ってます。[SEP]法律家には相談したくない。[SEP]やっても無駄だなーと。,1,True,case6!.csv
そうですね」って、過去にもやった経験あるんですが、あまり役に立たなかったと言うか、父が一度自己破産をしてブラックなんですけどまた闇金に手を出してしまってそれをまたカバーするためにお金を借りたいと思ってるので、あまり法律家は相談したくないと思ってます。[SEP]法律家には相談したくない。[SEP]やっても無駄だなーと。,1,True,case6!.csv
そうですね債務整理、過去にもやったことあるんですが、あまり役に立たなかったと言うか、父が一度自己破産をしてブラックなんですけどまた闇金に手を出してしまってそれをまたカバーするためにお金を借りたいと思ってるので、あまり法律家は相談したくないと思ってます。[SEP]法律家には相談したくない。[SEP]やっても無駄だなーと。,1,False,case6!.csv
わからない。[SEP]活動に取り組むまでが難しいと感じているが、以前は多くの人と一緒だったため、モチベーションを保つのが容易だったということですね。現在はそのようなサポートがないため、みんなへの気持ちが明るくなりにくいと感じています。しかし、今後この会を通じて良い関係ができ、楽しく参加できるかもしれないという希望もあるようです。[SEP],6,True,case2!.csv
わからない。[SEP]ことに取り組むまでが難しいと感じているが、以前は他の人と一緒だったため、モチベーションを保つのが容易だったということですね。現在はそのようなサポートがないため、会への気持ちが明るくなりにくいと感じています。しかし、今後この会を通じて良い関係ができ、楽しく参加できるかもしれないという希望もあるようです。[SEP],6,True,case2!.csv
わからない。[SEP]仕事に取り組むまでが難しいと感じているが、以前は周りの人と一緒だったため、モチベーションを保つのが容易だったということですね。現在はそのようなサポートがないため、活動への気持ちが明るくなりにくいと感じています。しかし、今後この会を通じて良い関係ができ、楽しく参加できるかもしれないという希望もあるようです。[SEP],6,True,case2!.csv
わからない。[SEP]勉強に取り組むまでが難しいと感じているが、以前は会社の人と一緒だったため、モチベーションを保つのが容易だったということですね。現在はそのようなサポートがないため、勉強への気持ちが明るくなりにくいと感じています。しかし、今後この会を通じて良い関係ができ、楽しく参加できるかもしれないという希望もあるようです。[SEP],6,False,case2!.csv
そうですね...月、火の仕事中に突発的な業務が発生した時や、水、金に疲れて帰宅したときなんかが難しいと思います。この辺りの対処法を見つけることができれば、自信度は高まると思います。[SEP]月、火に日中に出来なかった場合にどうするかということと、水、金に疲れて帰宅したときにどうするかということですね。[SEP]はい。いずれも帰宅してしまうと、なかなか作業の時間が取れないことが多いので、帰宅前にやれるといいですかね。例えば、水、金や月、火で日中に1時間取れなかったときには、帰宅途中でカフェやレストランによって1日作業をして帰るとか。,1,True,case1.csv
そうですね...月、火の仕事中に突発的な業務が発生した時や、水、金に疲れて帰宅したときなんかが難しいと思います。この辺りの対処法を見つけることができれば、自信度は高まると思います。[SEP]月、火に日中に出来なかった場合にどうするかということと、水、金に疲れて帰宅したときにどうするかということですね。[SEP]はい。いずれも帰宅してしまうと、なかなか作業のタイミングが取れないことが多いので、帰宅前にやれるといいですかね。例えば、水、金や月、火で日中に1本取れなかったときには、帰宅途中でカフェやレストランによって1週間作業をして帰るとか。,1,True,case1.csv
そうですね...月、火の仕事中に突発的な業務が発生した時や、水、金に疲れて帰宅したときなんかが難しいと思います。この辺りの対処法を見つけることができれば、自信度は高まると思います。[SEP]月、火に日中に出来なかった場合にどうするかということと、水、金に疲れて帰宅したときにどうするかということですね。[SEP]はい。いずれも帰宅してしまうと、なかなか作業のペースが取れないことが多いので、帰宅前にやれるといいですかね。例えば、水、金や月、火で日中に1日取れなかったときには、帰宅途中でカフェやレストランによって1時間作業をして帰るとか。,1,True,case1.csv
そうですね…月、火の仕事中に突発的な業務が発生した時や、水、金に疲れて帰宅したときなんかが難しいと思います。この辺りの対処法を見つけることができれば、自信度は高まると思います。[SEP]月、火に日中に出来なかった場合にどうするかということと、水、金に疲れて帰宅したときにどうするかということですね。[SEP]はい。いずれも帰宅してしまうと、なかなか作業の時間が取れないことが多いので、帰宅前にやれるといいですかね。例えば、水、金や月、火で日中に1時間取れなかったときには、帰宅途中でカフェやレストランによって1時間作業をして帰るとか。,1,False,case1.csv
それで食べる。元々の昔みたいな食べ方をしてしまうんのかな。。。(過去の話をみて)この時代に戻っちゃうなっと。[SEP]人が増えていた時代みたいにガッツリ食べちゃう。[SEP]体重が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。,2,True,case8!.csv
それで食べる。元々の昔みたいな食べ方をしてしまうんのかな。。。(過去のエピソードをみて)この時代に戻っちゃうなっと。[SEP]仕事が増えていた時代みたいにガッツリ食べちゃう。[SEP]俺が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。,2,True,case8!.csv
それで食べる。元々の昔みたいな食べ方をしてしまうんのかな。。。(過去のインタビューをみて)この時代に戻っちゃうなっと。[SEP]体重が増えていた時代みたいにガッツリ食べちゃう。[SEP]お前が80kgとか、大分若い時にかなぁ?20代の時の太っていたとき!でも入社の時がちょうど72kgだったはずで。,2,True,case8!.csv
それで食べる。元々の昔みたいな食べ方をしてしまうんのかな。。。（過去の体重をみて）この時代に戻っちゃうなっと。[SEP]体重が増えていた時代みたいにガッツリ食べちゃう。　[SEP]体重が80㎏とか、大分若い時にかなぁ？20代の時の太っていたとき！でも入社の時がちょうど72㎏だったはずで。,2,False,case8!.csv
そうですね。一応会社の規定では、3か月前までに退職願を出さなくてはいけないことになっているのですが、当面はそれを目指して、それが難しくても、今後も就職活動を続けていく気ではいます。[SEP]そのために今日できることとしては、今後の見通しについてお伺いしていくことですかね。他に何か、やる気を高めるために出来そうなことはありますか?[SEP]そうですね。あとは、どうですかね。どうしても、なかなかうまく気が使えていない感じがするので、その辺りについてご相談させていただければと思います。,4,True,case1.csv
そうですね。一応会社の規定では、3か月前までに退職願を出さなくてはいけないことになっているのですが、当面はそれを目指して、それが難しくても、今後も営業活動を続けていく気ではいます。[SEP]そのために今日できることとしては、今後の見通しについてお伺いしていくことですかね。他に何か、やる気を高めるために出来そうなことはありますか?[SEP]そうですね。あとは、無理ですかね。どうしても、なかなかうまく言葉が使えていない感じがするので、その辺りについてご相談させていただければと思います。,4,True,case1.csv
そうですね。一応会社の規定では、3か月前までに退職願を出さなくてはいけないことになっているのですが、当面はそれを目指して、それが難しくても、今後も芸能活動を続けていく気ではいます。[SEP]そのために今日できることとしては、今後の見通しについてお伺いしていくことですかね。他に何か、やる気を高めるために出来そうなことはありますか?[SEP]そうですね。あとは、いいですかね。どうしても、なかなかうまく頭が使えていない感じがするので、その辺りについてご相談させていただければと思います。,4,True,case1.csv
そうですね。一応会社の規定では、3か月前までに退職願を出さなくてはいけないことになっているのですが、当面はそれを目指して、それが難しくても、今後も転職活動を続けていく気ではいます。[SEP]そのために今日できることとしては、今後の見通しについてお伺いしていくことですかね。他に何か、やる気を高めるために出来そうなことはありますか？[SEP]そうですね。あとは、時間ですかね。どうしても、なかなかうまく時間が使えていない感じがするので、その辺りについてご相談させていただければと思います。,4,False,case1.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]時間管理に関して少し困っているようですね。特に大きな問題があったわけではないけれど、朝の時間に間に合わせるのが難しかったということが理解できます。日常生活での小さな挑戦にも前向きに取り組んでいるのは、とても良いことだと思います。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]時間管理に関して少し困っているようですね。特に大きな問題があったわけではないけれど、朝の時間に間に合わせることが難しかったというのが理解できます。日常生活での小さな挑戦にも前向きに取り組んでいることは、とても良いことだと思います。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]時間管理に関して少し困っているようですね。特に大きな問題があったわけではないけれど、朝の時間に間に合わせる事が難しかったという事が理解できます。日常生活での小さな挑戦にも前向きに取り組んでいる姿勢は、とても良いことだと思います。[SEP]そうですね。すみません。,5,True,case7.csv
いや、それが、特に何があったというわけでは無いんですが、間に合わなくて。[SEP]時間管理に関して少し困っているようですね。特に大きな問題があったわけではないけれど、朝の時間に間に合わせることが難しかったということが理解できます。日常生活での小さな挑戦にも前向きに取り組んでいることは、とても良いことだと思います。[SEP]そうですね。すみません。,5,False,case7.csv
うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあの味に戻るのかな?なんて。[SEP]飲むとうい感覚と、でも反対の我慢できそうという感覚もあるんじゃなかと。[SEP]うーん。そうそう、今のままの食べ方やったら、いけるんやろな~っと思うけど(笑)。,2,True,case8!.csv
うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあの感覚に戻るのかな?なんて。[SEP]食べるとうい感覚と、でも反対の我慢できそうという感覚もあるんじゃなかと。[SEP]うーん。そうそう、今の日本の食べ方やったら、いけるんやろな~っと思うけど(笑)。,2,True,case8!.csv
うれしい。そうなんや~。これや~!っという。おいんしんや~!!って思ったけど、飲む・食うしちゃうと、大昔のあの時代に戻るのかな?なんて。[SEP]それとうい感覚と、でも反対の我慢できそうという感覚もあるんじゃなかと。[SEP]うーん。そうそう、今の自分の食べ方やったら、いけるんやろな~っと思うけど(笑)。,2,True,case8!.csv
うれしい。そうなんや～。これや～！っという。おいんしんや～！！って思ったけど、飲む・食うしちゃうと、大昔のあの時代に戻るのかな？なんて。[SEP]怖いとうい感覚と、でも反対の我慢できそうという感覚もあるんじゃなかと。　[SEP]うーん。そうそう、今のご飯の食べ方やったら、いけるんやろな～っと思うけど（笑）。,2,False,case8!.csv
実際違う仕事が入ってくると、また、そうしようかなぁみたいな。[SEP]じゃあ、仕事の忙しさとかと、仕事についてもう少し勉強したら、海外の情報を得たり旅に出たり、なにか広がりそうだなぁっていうところで、なんか悩まれてるっていうところ。[SEP]んー、そうね、悩んでる...まぁちょっとやって、オンライン英会話とかトライして。ただ忙しい時は難しい、そんなところを繰り返してる状況ですかね。,2,True,case5!.csv
